property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,price,sold,market_segment,year,month,day
26571,Hyderabad,Apartment,4545,5,1,37,11.63,66.52,3.7,1,No,2191816,0,Budget,2022,1,23
28567,Delhi,Independent House,1206,5,4,26,9.23,86.65,9.7,1,No,2584386,0,Budget,2024,9,28
37453,Delhi,Independent House,4650,2,2,35,19.1,32.54,2.8,0,No,500000,1,Budget,2024,10,26
21974,Chennai,Villa,4530,6,3,13,16.23,72.08,6.1,1,No,2568740,0,Budget,2023,4,15
42121,Ahmedabad,Villa,977,2,2,7,15.37,59.82,5.5,0,No,500000,1,Budget,2023,1,30
44634,Delhi,Villa,3111,6,4,10,6.82,2.78,1.8,2,Yes,3162441,0,Budget,2025,4,18
16328,Mumbai,Villa,3099,1,4,14,4.82,48.41,4.5,2,No,1849461,1,Budget,2022,8,13
1200,Delhi,Independent House,3294,1,2,30,14.86,98.67,2.8,1,No,500000,1,Budget,2024,1,10
2865,Pune,Apartment,950,3,3,25,3.24,70.1,1.5,2,No,762961,1,Budget,2022,9,27
44554,Mumbai,Plot,4865,6,1,37,18.0,6.21,2.1,2,No,1224218,1,Budget,2022,11,13
917,Pune,Independent House,4679,7,4,33,18.9,74.95,7.2,0,Yes,2517886,0,Budget,2023,6,18
11502,Nashik,Villa,4373,6,2,34,7.24,94.92,4.1,0,No,1976710,0,Budget,2024,3,16
29996,Pune,Villa,2847,3,4,34,4.18,55.71,4.4,1,Yes,1902642,0,Budget,2024,7,27
28629,Ahmedabad,Independent House,1106,2,1,2,11.22,72.38,8.9,1,No,747390,1,Budget,2023,10,11
23208,Nashik,Independent House,4530,7,5,3,12.94,45.47,1.5,2,Yes,3874341,0,Budget,2022,8,6
25805,Chennai,Apartment,2271,6,3,39,16.62,44.59,6.7,2,Yes,2415774,0,Budget,2022,4,27
48833,Mumbai,Plot,4093,3,1,14,12.95,9.45,5.5,2,Yes,2066976,0,Budget,2024,9,7
25934,Chennai,Plot,4764,4,3,33,2.85,89.02,5.1,2,No,2083829,0,Budget,2022,12,20
29779,Chennai,Villa,2721,2,1,24,14.42,85.54,1.4,0,Yes,500000,1,Budget,2023,8,29
26757,Delhi,Plot,4330,5,3,21,3.6,70.84,7.2,1,Yes,1984098,0,Budget,2023,8,12
13946,Hyderabad,Independent House,4281,2,1,9,4.93,62.87,6.2,3,No,1910707,0,Budget,2023,7,20
17699,Delhi,Apartment,4427,2,2,7,14.5,18.49,9.0,3,Yes,1104860,1,Budget,2025,8,2
42320,Mumbai,Villa,3871,4,4,20,1.03,30.53,8.2,3,Yes,2823163,0,Budget,2024,9,8
34695,Mumbai,Independent House,3847,5,3,6,14.95,71.34,9.5,2,Yes,2652730,0,Budget,2023,10,6
36951,Chennai,Plot,3541,4,2,11,19.93,70.88,6.9,1,Yes,1158697,1,Budget,2024,5,14
14729,Mumbai,Plot,1107,6,1,11,2.8,43.24,4.3,3,No,2414215,0,Budget,2022,10,18
21256,Hyderabad,Apartment,3880,6,5,0,15.06,28.27,5.0,1,No,3202037,0,Budget,2025,4,12
40783,Hyderabad,Independent House,455,5,2,38,9.46,32.49,5.7,2,No,1900016,0,Budget,2024,10,15
16700,Delhi,Independent House,2086,2,3,35,18.54,21.27,8.0,2,Yes,1967400,0,Budget,2022,8,22
47770,Delhi,Plot,3013,3,2,13,12.99,87.88,7.3,1,No,1172030,1,Budget,2022,12,4
7053,Nashik,Apartment,647,7,3,16,9.5,62.72,7.8,0,Yes,2706501,0,Budget,2022,2,14
37559,Chennai,Independent House,2548,6,2,37,3.11,56.16,3.8,3,Yes,1678105,1,Budget,2025,1,26
29472,Delhi,Apartment,3587,4,4,9,9.11,91.89,1.5,3,No,1485578,1,Budget,2023,5,30
45926,Nashik,Independent House,3594,4,3,33,13.77,42.52,1.3,3,Yes,1036535,1,Budget,2024,10,11
25825,Pune,Villa,2039,4,3,23,17.44,54.72,6.7,0,No,1279065,1,Budget,2025,3,25
5736,Nashik,Independent House,3764,5,2,38,1.22,38.32,6.5,2,Yes,2315697,0,Budget,2022,10,3
9130,Ahmedabad,Villa,1296,7,2,5,16.05,5.39,5.1,3,Yes,2193727,0,Budget,2024,8,27
12264,Delhi,Plot,1771,1,4,36,19.04,78.39,2.1,2,No,500000,1,Budget,2022,10,7
31518,Hyderabad,Independent House,4331,1,1,16,3.59,24.8,3.9,3,Yes,810257,1,Budget,2022,11,6
2853,Nashik,Apartment,1879,4,4,17,17.68,48.58,4.3,3,Yes,1839858,1,Budget,2025,7,26
18419,Bengaluru,Villa,3989,4,4,24,18.17,75.71,3.1,3,Yes,1453872,1,Budget,2023,9,26
32162,Bengaluru,Plot,630,6,4,23,16.37,94.15,2.1,3,Yes,2178326,0,Budget,2024,5,10
36087,Ahmedabad,Independent House,1486,5,5,16,9.49,14.66,4.5,2,No,2531655,0,Budget,2025,6,23
25004,Bengaluru,Plot,4370,2,3,3,14.65,62.55,7.0,2,No,1646689,1,Budget,2024,7,3
29793,Pune,Apartment,1521,7,1,36,19.32,50.15,9.8,3,No,2236691,0,Budget,2023,11,15
4302,Hyderabad,Plot,4879,2,1,11,14.38,90.09,3.2,1,No,500000,1,Budget,2023,2,14
36794,Chennai,Apartment,548,5,1,36,11.89,12.88,8.2,3,No,1934699,0,Budget,2023,11,16
12204,Chennai,Villa,4047,7,4,26,3.79,39.46,9.6,0,No,3294373,0,Budget,2023,7,25
3994,Delhi,Apartment,1448,2,3,28,19.15,85.04,4.4,1,No,500000,1,Budget,2022,3,26
24142,Delhi,Apartment,1551,4,3,28,8.22,3.23,1.1,3,No,2070484,0,Budget,2024,1,2
24691,Ahmedabad,Independent House,771,6,5,34,18.67,37.5,5.3,2,No,3365348,0,Budget,2024,8,10
34896,Chennai,Villa,2111,4,2,11,5.8,38.12,8.4,2,No,2192457,0,Budget,2025,12,7
34593,Bengaluru,Villa,4367,7,3,20,1.34,64.78,7.0,0,No,3293050,0,Budget,2023,7,8
9529,Mumbai,Independent House,3479,6,5,25,1.79,2.14,5.6,2,No,3335214,0,Budget,2023,1,22
4223,Mumbai,Independent House,2630,6,3,0,1.66,51.69,5.7,1,No,3162961,0,Budget,2022,9,25
40737,Bengaluru,Independent House,2205,6,5,5,18.94,42.51,5.0,1,No,2180154,0,Budget,2022,12,16
27800,Mumbai,Apartment,2899,4,1,27,4.66,44.46,9.5,3,No,2266217,0,Budget,2022,3,24
39688,Bengaluru,Plot,4430,2,5,37,13.1,92.34,6.5,0,No,500000,1,Budget,2023,6,25
36393,Mumbai,Plot,3509,4,4,10,16.77,70.62,4.7,2,Yes,2525204,0,Budget,2022,1,8
49336,Pune,Independent House,4305,5,3,7,11.03,6.63,9.3,0,Yes,3534292,0,Budget,2024,5,17
36401,Bengaluru,Villa,4252,5,1,21,2.6,67.45,8.6,1,No,2011283,0,Budget,2023,4,4
13835,Nashik,Villa,3167,6,5,11,4.57,15.78,5.2,1,Yes,3148282,0,Budget,2024,6,6
17457,Ahmedabad,Villa,4065,6,2,37,9.87,61.25,2.4,2,Yes,1837425,1,Budget,2022,3,24
13875,Delhi,Plot,1293,7,5,27,12.64,40.8,3.2,3,No,2647267,0,Budget,2022,10,25
38526,Ahmedabad,Independent House,1804,2,5,35,7.89,74.19,8.7,1,No,2377705,0,Budget,2022,12,19
47865,Mumbai,Villa,3558,3,3,21,5.65,8.05,4.7,1,No,1287148,1,Budget,2022,7,7
21457,Chennai,Plot,3031,3,1,9,14.42,39.22,1.7,1,Yes,2662376,0,Budget,2025,8,7
29627,Pune,Villa,3415,6,4,22,9.82,42.36,7.0,2,No,2097042,0,Budget,2023,4,8
33566,Pune,Plot,4157,3,5,20,17.75,28.16,3.9,1,No,1975354,0,Budget,2024,12,22
42199,Bengaluru,Apartment,3847,3,2,16,18.87,88.87,6.9,2,Yes,1186590,1,Budget,2024,1,14
46448,Nashik,Villa,1821,4,5,13,17.41,90.78,4.6,2,No,1695454,1,Budget,2023,5,12
44020,Bengaluru,Villa,4345,4,3,2,3.25,87.5,1.5,3,No,1889257,0,Budget,2023,11,4
30648,Nashik,Apartment,2013,6,2,29,0.1,17.49,2.7,0,Yes,1918227,0,Budget,2022,4,15
11993,Pune,Villa,4343,2,2,7,17.15,21.83,2.7,2,Yes,785915,1,Budget,2024,7,13
35015,Bengaluru,Villa,1780,5,2,35,6.46,24.43,7.7,0,No,1523003,1,Budget,2023,8,31
15145,Hyderabad,Plot,2532,4,2,32,12.11,26.15,7.4,3,Yes,1708520,1,Budget,2022,4,14
4934,Ahmedabad,Villa,2156,1,2,32,14.71,78.53,5.7,0,No,500000,1,Budget,2023,2,26
35619,Hyderabad,Villa,912,7,4,29,11.79,69.41,7.1,3,Yes,2211266,0,Budget,2023,11,22
11497,Nashik,Villa,3479,6,2,36,17.98,52.87,1.5,1,Yes,936508,1,Budget,2023,7,29
42412,Nashik,Villa,2418,2,2,22,12.82,73.53,8.8,2,Yes,2106330,0,Budget,2025,3,25
8467,Delhi,Villa,3170,5,2,9,16.03,33.5,8.1,3,No,2309638,0,Budget,2024,10,10
16423,Ahmedabad,Independent House,4275,4,2,35,9.85,92.59,3.5,0,Yes,1488837,1,Budget,2025,6,19
23176,Delhi,Plot,3134,6,5,39,19.21,36.49,8.5,3,No,3203255,0,Budget,2025,12,8
1993,Nashik,Plot,2908,4,2,21,11.93,43.04,3.3,1,No,1462756,1,Budget,2025,3,30
4395,Bengaluru,Independent House,4636,5,3,37,12.96,44.34,1.0,3,No,1419075,1,Budget,2023,5,25
19410,Hyderabad,Independent House,2530,7,4,28,18.4,96.22,8.2,0,Yes,3084242,0,Budget,2022,3,29
47938,Bengaluru,Independent House,2678,1,5,19,8.08,46.56,1.6,0,Yes,500000,1,Budget,2023,5,12
25055,Hyderabad,Villa,4841,6,5,30,8.67,66.89,9.1,3,No,3363051,0,Budget,2025,11,20
15152,Bengaluru,Plot,3813,6,1,4,11.18,88.33,7.6,1,No,1896625,0,Budget,2023,7,18
4417,Nashik,Villa,2636,5,5,17,6.36,80.81,9.3,2,No,3298571,0,Budget,2023,7,28
20991,Chennai,Independent House,402,7,1,16,4.13,9.81,5.2,3,Yes,2595022,0,Budget,2025,3,28
47824,Nashik,Villa,2829,2,2,9,2.15,54.96,4.0,1,Yes,1879460,0,Budget,2022,1,27
22212,Delhi,Apartment,1566,7,3,15,15.06,98.31,7.2,1,No,2739982,0,Budget,2025,11,26
24976,Pune,Independent House,4029,5,5,21,15.59,57.47,4.0,0,Yes,1863844,1,Budget,2025,9,6
30781,Mumbai,Independent House,1866,1,3,14,4.0,84.96,6.0,2,No,2149160,0,Budget,2023,11,27
16490,Chennai,Independent House,1166,2,4,26,18.69,99.93,6.7,3,No,1060169,1,Budget,2022,7,12
12584,Pune,Plot,1036,2,3,8,3.83,65.75,10.0,1,No,1434261,1,Budget,2025,2,1
9612,Hyderabad,Independent House,995,6,1,18,1.12,37.5,5.5,0,Yes,1952396,0,Budget,2025,2,13
42937,Bengaluru,Independent House,2896,6,2,17,10.98,5.92,4.9,2,No,1909487,0,Budget,2025,7,30
16394,Delhi,Plot,1779,5,2,4,9.32,78.97,1.7,2,No,1971014,0,Budget,2022,6,24
37978,Chennai,Plot,3165,1,1,9,19.22,24.56,9.5,2,Yes,962830,1,Budget,2022,10,13
48910,Mumbai,Apartment,819,4,1,35,7.83,47.34,7.9,2,No,966653,1,Budget,2022,2,22
17759,Delhi,Independent House,3436,4,1,9,4.5,51.35,1.3,3,Yes,1458860,1,Budget,2025,4,20
11919,Mumbai,Apartment,418,5,4,39,6.2,68.47,2.1,2,No,1220996,1,Budget,2022,4,12
19272,Delhi,Independent House,2697,3,4,14,9.54,82.34,1.6,1,No,1582830,1,Budget,2022,5,1
12158,Hyderabad,Villa,3040,2,1,23,6.19,23.93,3.3,2,No,1267415,1,Budget,2024,4,28
2711,Pune,Independent House,4658,6,2,3,9.49,67.32,9.2,3,Yes,3309207,0,Budget,2025,2,25
22012,Pune,Plot,4103,3,3,8,12.13,5.55,7.4,2,Yes,2235331,0,Budget,2025,4,20
4073,Mumbai,Plot,3562,1,1,6,2.25,30.58,8.4,3,Yes,1934204,0,Budget,2023,3,22
16470,Ahmedabad,Apartment,588,3,2,21,18.75,27.05,3.9,1,Yes,1262334,1,Budget,2025,5,23
3295,Ahmedabad,Apartment,3077,1,3,1,2.24,42.85,1.2,2,Yes,500000,1,Budget,2024,9,20
27310,Ahmedabad,Villa,3045,2,2,27,14.1,45.97,2.8,3,No,1043228,1,Budget,2022,1,11
2174,Pune,Plot,3814,5,1,2,8.72,34.37,1.4,3,No,1663448,1,Budget,2024,12,29
23601,Mumbai,Independent House,3934,7,1,5,5.15,22.56,8.6,1,Yes,3491225,0,Budget,2024,10,16
5950,Mumbai,Plot,4348,6,3,32,16.64,89.16,6.2,3,No,2572022,0,Budget,2023,10,24
28260,Hyderabad,Independent House,4573,3,1,36,1.57,24.54,5.8,1,Yes,1417857,1,Budget,2022,2,21
32974,Hyderabad,Independent House,3392,6,4,29,3.91,22.4,9.5,2,Yes,2517973,0,Budget,2025,8,30
42119,Chennai,Villa,1569,1,5,32,8.63,36.23,6.5,1,No,870910,1,Budget,2022,5,26
39897,Chennai,Plot,4222,1,4,6,15.03,67.52,5.7,0,No,1997311,0,Budget,2024,1,14
39822,Ahmedabad,Independent House,1167,6,3,6,8.71,15.97,6.4,2,No,2629492,0,Budget,2023,5,18
6150,Pune,Villa,4982,1,4,38,4.96,43.23,3.9,0,No,1134726,1,Budget,2024,5,7
45275,Ahmedabad,Villa,3140,3,5,24,10.84,30.83,1.6,0,No,500000,1,Budget,2023,8,2
28666,Chennai,Apartment,2212,7,5,21,7.27,18.49,4.5,2,No,2459234,0,Budget,2023,5,8
24022,Mumbai,Apartment,3081,5,4,25,9.75,79.56,2.2,3,Yes,2023160,0,Budget,2024,9,26
24009,Nashik,Villa,1189,1,4,11,9.15,78.73,1.6,0,Yes,1238820,1,Budget,2025,11,9
9227,Ahmedabad,Villa,4472,2,4,0,13.4,52.73,7.0,3,Yes,2082807,0,Budget,2025,2,13
32103,Hyderabad,Apartment,3014,6,4,13,7.6,53.52,1.3,3,No,2806864,0,Budget,2024,7,22
34817,Bengaluru,Apartment,946,5,2,10,9.81,92.8,5.5,1,Yes,768787,1,Budget,2022,9,14
29512,Ahmedabad,Villa,1951,2,3,37,15.92,18.73,7.6,3,Yes,500000,1,Budget,2022,1,18
14946,Chennai,Plot,3006,1,1,29,4.61,95.29,5.6,1,Yes,500000,1,Budget,2022,3,22
10757,Bengaluru,Apartment,3386,7,3,9,3.59,87.1,6.9,2,Yes,2468812,0,Budget,2023,3,13
12738,Mumbai,Villa,4712,1,1,20,15.02,71.25,8.2,1,Yes,647342,1,Budget,2023,4,17
48397,Hyderabad,Villa,623,1,2,37,13.85,1.17,6.2,2,Yes,703385,1,Budget,2025,1,2
8783,Ahmedabad,Villa,872,5,2,11,9.24,86.04,8.4,2,Yes,2020236,0,Budget,2025,10,29
17437,Delhi,Apartment,483,2,1,8,12.44,57.49,5.9,1,No,550566,1,Budget,2022,4,23
14005,Mumbai,Plot,4116,7,4,1,3.91,1.01,2.3,1,Yes,3732180,0,Budget,2025,1,16
13626,Nashik,Independent House,3926,7,1,17,3.95,15.24,6.4,3,Yes,2649576,0,Budget,2022,12,12
42225,Bengaluru,Villa,3608,4,2,34,12.31,22.26,4.8,1,Yes,2284970,0,Budget,2025,11,27
11310,Pune,Independent House,1062,4,4,21,2.28,27.12,9.8,2,No,2994745,0,Budget,2022,3,28
19698,Mumbai,Plot,3568,2,3,25,13.62,29.2,2.9,2,No,743314,1,Budget,2025,11,9
17575,Nashik,Apartment,559,3,4,27,17.77,48.35,3.8,2,Yes,1297382,1,Budget,2024,7,6
16757,Nashik,Independent House,404,6,5,17,1.48,69.0,7.6,0,No,2441200,0,Budget,2024,12,25
38112,Mumbai,Apartment,785,5,4,24,6.8,91.39,1.4,2,No,1548735,1,Budget,2022,7,11
39330,Hyderabad,Independent House,3461,2,4,31,9.18,96.93,6.6,1,No,1628801,1,Budget,2022,6,3
14986,Chennai,Apartment,4936,1,4,0,17.52,29.89,5.0,3,No,1863183,1,Budget,2023,2,8
18956,Mumbai,Villa,1141,2,3,15,4.88,56.26,7.6,0,No,1015889,1,Budget,2023,1,3
32836,Bengaluru,Apartment,1820,2,1,6,10.37,23.02,1.8,0,No,500000,1,Budget,2025,11,21
28462,Delhi,Independent House,1279,4,2,19,12.21,27.26,4.7,0,Yes,1814521,1,Budget,2022,8,24
33875,Nashik,Apartment,4966,5,5,29,11.24,21.43,6.1,1,Yes,2496427,0,Budget,2024,11,30
43788,Ahmedabad,Plot,3227,3,2,19,15.9,8.93,8.1,0,Yes,857587,1,Budget,2022,1,19
24042,Chennai,Villa,2277,5,2,12,15.92,74.13,6.9,3,No,1904229,0,Budget,2022,5,19
36436,Chennai,Villa,1242,6,3,9,7.25,70.95,2.5,1,Yes,1769575,1,Budget,2022,9,10
20338,Ahmedabad,Apartment,4213,1,2,16,10.72,17.44,9.8,0,Yes,1840699,1,Budget,2024,4,28
41022,Mumbai,Apartment,1876,4,1,20,19.14,15.26,2.6,0,No,500000,1,Budget,2022,9,19
40986,Ahmedabad,Independent House,2469,1,4,33,4.56,93.0,3.8,2,Yes,560369,1,Budget,2024,3,3
41819,Nashik,Villa,3030,7,3,11,0.39,87.9,5.1,3,No,2166182,0,Budget,2025,1,18
17986,Bengaluru,Plot,2347,2,3,13,11.86,3.26,9.2,1,Yes,1745509,1,Budget,2022,3,21
16285,Nashik,Independent House,4153,4,1,39,12.46,6.2,4.5,3,Yes,1476267,1,Budget,2022,12,26
31009,Pune,Independent House,471,7,2,22,0.17,62.41,1.9,3,No,2056534,0,Budget,2023,3,23
27249,Chennai,Apartment,4285,2,2,12,3.32,51.87,2.5,3,Yes,1434176,1,Budget,2025,12,1
6645,Ahmedabad,Independent House,755,3,3,30,16.19,12.48,5.7,1,No,1140771,1,Budget,2025,11,21
18032,Hyderabad,Apartment,3985,2,1,15,16.34,32.31,6.1,0,No,778227,1,Budget,2023,10,20
29113,Hyderabad,Independent House,4867,1,1,31,2.15,57.89,3.1,3,Yes,1051902,1,Budget,2024,5,18
36554,Nashik,Plot,4678,7,4,10,19.48,91.38,2.4,2,Yes,2686622,0,Budget,2023,3,30
3500,Ahmedabad,Apartment,3386,6,1,5,3.49,61.83,5.1,3,Yes,2850136,0,Budget,2024,12,20
538,Chennai,Plot,4869,1,2,15,2.59,28.71,8.2,2,No,2127236,0,Budget,2025,9,25
47264,Ahmedabad,Apartment,3184,2,3,15,13.74,57.07,3.7,1,No,1608291,1,Budget,2025,7,29
37908,Bengaluru,Villa,2862,5,5,21,13.37,74.61,8.2,2,No,2362884,0,Budget,2024,2,22
11226,Pune,Independent House,3483,2,1,9,9.98,11.41,4.0,2,Yes,1489070,1,Budget,2024,12,16
49800,Ahmedabad,Independent House,2507,5,4,12,13.11,60.58,9.7,2,No,2654554,0,Budget,2023,2,20
11509,Delhi,Apartment,2375,3,2,8,16.2,45.38,9.0,2,No,1559985,1,Budget,2025,12,14
31574,Nashik,Apartment,4383,1,5,15,19.7,10.25,7.1,3,No,1698690,1,Budget,2024,4,5
7666,Delhi,Independent House,2663,5,3,20,19.0,17.47,9.3,0,No,1537283,1,Budget,2024,1,10
14143,Bengaluru,Independent House,1785,1,1,15,15.54,23.23,9.2,2,No,1095872,1,Budget,2025,11,21
31516,Nashik,Plot,860,5,2,4,5.32,71.78,1.0,1,No,1742665,1,Budget,2024,11,11
25494,Ahmedabad,Plot,3351,2,5,29,1.29,65.55,3.0,1,No,1370215,1,Budget,2025,10,11
4858,Nashik,Plot,1844,6,4,12,9.04,28.48,5.0,0,No,3143915,0,Budget,2022,11,7
43956,Nashik,Apartment,2097,5,2,1,13.37,53.89,1.6,0,No,1676664,1,Budget,2024,3,11
34422,Hyderabad,Independent House,1721,2,5,31,2.2,98.02,6.2,0,Yes,1590729,1,Budget,2025,2,10
17327,Bengaluru,Plot,449,2,3,8,12.27,82.92,6.8,2,Yes,1199963,1,Budget,2025,5,2
31611,Hyderabad,Plot,2820,3,2,19,6.86,96.48,4.7,2,Yes,1339086,1,Budget,2025,3,6
26019,Ahmedabad,Plot,2692,7,3,13,8.31,46.67,3.5,2,Yes,2379879,0,Budget,2024,5,18
29655,Pune,Villa,3251,5,3,21,10.0,8.19,7.1,1,Yes,2589554,0,Budget,2023,3,6
27026,Bengaluru,Plot,1506,4,3,2,4.73,93.55,3.5,1,Yes,1384326,1,Budget,2022,11,4
27485,Delhi,Apartment,3844,2,1,8,11.45,48.08,6.7,3,Yes,1752537,1,Budget,2022,10,2
5663,Delhi,Plot,483,3,1,18,17.81,26.87,3.1,1,Yes,558317,1,Budget,2025,8,4
23987,Delhi,Apartment,4762,6,2,31,7.09,98.14,7.8,3,No,2310610,0,Budget,2022,2,17
17378,Chennai,Independent House,4897,6,4,23,19.05,79.75,2.3,3,No,2325402,0,Budget,2025,12,7
31525,Ahmedabad,Plot,3584,6,5,12,11.31,27.49,1.9,2,Yes,3330854,0,Budget,2023,9,12
42263,Hyderabad,Independent House,4111,2,2,27,16.62,20.79,8.2,2,Yes,806819,1,Budget,2023,6,30
38178,Bengaluru,Independent House,2162,2,1,30,1.6,39.25,1.4,3,Yes,667019,1,Budget,2025,4,6
37318,Nashik,Plot,1268,4,5,6,6.45,5.54,7.1,2,Yes,2917418,0,Budget,2022,7,18
39781,Delhi,Independent House,1237,2,2,12,19.74,13.32,5.8,3,Yes,961036,1,Budget,2025,10,7
16562,Ahmedabad,Plot,3823,5,1,19,18.07,98.3,7.3,1,No,2340646,0,Budget,2022,3,10
14968,Delhi,Plot,2801,3,4,16,14.74,41.18,6.2,1,Yes,1623715,1,Budget,2022,7,17
18500,Nashik,Independent House,3210,7,2,18,14.58,44.2,2.0,0,Yes,2092997,0,Budget,2022,11,21
4725,Nashik,Independent House,2617,7,5,24,5.11,33.66,4.5,0,Yes,3017223,0,Budget,2023,9,29
49086,Delhi,Independent House,4159,4,2,2,8.96,73.62,2.6,2,Yes,1509790,1,Budget,2024,3,15
21404,Nashik,Villa,3510,5,2,35,19.8,26.2,8.1,1,No,2163643,0,Budget,2024,7,19
45232,Mumbai,Villa,2127,1,5,2,1.99,32.98,9.8,3,No,2587542,0,Budget,2023,10,13
46718,Mumbai,Plot,838,1,5,29,3.02,82.47,6.2,1,No,1899288,0,Budget,2024,9,28
46097,Nashik,Plot,3947,2,4,11,18.85,13.85,3.5,1,Yes,1632390,1,Budget,2023,8,29
23426,Pune,Plot,1683,2,5,22,9.34,72.78,8.8,2,No,1182628,1,Budget,2022,6,24
34159,Bengaluru,Plot,1955,3,4,11,5.29,2.12,7.2,3,Yes,2653788,0,Budget,2024,3,20
49939,Pune,Villa,4576,1,4,38,7.51,62.48,1.1,1,Yes,1054762,1,Budget,2025,9,5
28614,Nashik,Villa,3396,6,3,29,0.54,64.7,2.7,3,No,2615168,0,Budget,2025,10,15
45089,Mumbai,Apartment,4928,3,5,18,6.23,92.34,5.8,3,No,1766800,1,Budget,2025,6,28
47566,Pune,Apartment,3168,3,1,22,7.76,93.73,7.6,0,No,1097782,1,Budget,2024,10,6
28961,Ahmedabad,Plot,2391,3,1,6,7.93,41.39,8.1,1,Yes,1633320,1,Budget,2025,9,11
41896,Ahmedabad,Villa,1933,3,2,33,12.89,72.16,3.5,3,Yes,500000,1,Budget,2022,3,15
43011,Pune,Apartment,1967,3,4,23,19.9,70.42,7.0,3,Yes,1045074,1,Budget,2024,6,26
533,Mumbai,Apartment,3286,6,1,39,5.64,25.41,8.7,1,No,1154987,1,Budget,2023,5,3
36662,Ahmedabad,Apartment,1637,3,2,12,14.95,3.93,4.1,2,Yes,1114790,1,Budget,2024,12,18
39210,Delhi,Plot,1016,5,3,32,1.77,31.5,6.1,0,No,2309985,0,Budget,2023,8,9
15335,Pune,Apartment,4203,3,2,9,10.97,19.16,8.1,0,No,2378311,0,Budget,2025,9,10
22224,Mumbai,Independent House,3953,6,2,17,12.53,2.28,5.0,3,No,2829974,0,Budget,2025,7,3
31352,Chennai,Villa,4134,1,4,15,13.9,8.93,7.6,3,Yes,2204492,0,Budget,2022,12,14
14995,Delhi,Villa,1929,1,1,10,11.6,65.46,1.9,0,Yes,500000,1,Budget,2022,5,16
22392,Chennai,Apartment,2789,6,4,39,18.85,57.02,4.4,3,Yes,1776555,1,Budget,2025,3,5
6553,Ahmedabad,Villa,4465,6,5,15,19.94,64.52,7.7,1,Yes,2902800,0,Budget,2024,10,17
37615,Ahmedabad,Apartment,2484,5,2,1,10.33,62.5,2.3,2,No,3269623,0,Budget,2025,9,1
40359,Nashik,Independent House,1108,5,1,28,0.83,13.32,4.3,2,No,1752469,1,Budget,2024,9,11
44555,Mumbai,Apartment,2828,7,2,34,18.09,82.3,6.4,3,Yes,1883750,0,Budget,2023,7,9
8126,Chennai,Apartment,1533,5,1,22,17.81,96.6,1.7,1,No,654409,1,Budget,2023,12,12
17852,Pune,Independent House,3601,7,3,35,9.94,39.81,2.5,3,No,1915976,0,Budget,2022,5,21
27057,Bengaluru,Independent House,682,6,2,3,17.45,1.75,5.9,3,No,1920063,0,Budget,2024,11,25
44474,Mumbai,Independent House,3070,3,5,23,10.52,48.38,7.3,2,No,2295286,0,Budget,2022,2,25
36944,Delhi,Independent House,3633,1,5,30,18.8,2.14,9.5,0,No,1455422,1,Budget,2022,9,5
43209,Pune,Villa,3125,4,3,2,6.45,72.21,3.6,3,No,2116879,0,Budget,2023,6,16
3654,Chennai,Plot,2995,1,3,13,4.32,80.33,2.3,0,Yes,600368,1,Budget,2025,10,23
36962,Chennai,Villa,3595,5,3,31,5.71,69.2,8.3,0,Yes,1718028,1,Budget,2024,8,24
39322,Delhi,Villa,1750,3,1,36,1.96,88.19,7.6,2,Yes,1568832,1,Budget,2022,11,27
10645,Ahmedabad,Villa,1823,4,3,18,4.78,63.99,4.2,1,No,2195510,0,Budget,2023,3,13
35736,Delhi,Plot,1651,5,1,15,16.31,60.75,2.9,2,Yes,1844214,1,Budget,2023,1,24
18731,Nashik,Apartment,2295,1,5,28,12.9,67.2,9.7,3,Yes,1532875,1,Budget,2025,11,8
29697,Nashik,Apartment,2174,3,5,35,2.92,96.9,6.9,3,No,990846,1,Budget,2024,7,5
34651,Ahmedabad,Plot,4289,7,5,27,18.64,98.48,3.5,0,Yes,2347075,0,Budget,2022,11,14
37013,Chennai,Villa,2243,2,3,7,5.58,2.4,6.8,1,Yes,1938256,0,Budget,2024,8,31
39244,Hyderabad,Villa,2424,6,3,14,6.04,80.22,5.6,3,Yes,2369085,0,Budget,2024,8,12
26777,Nashik,Apartment,2272,6,2,8,1.67,96.95,5.8,2,No,2478798,0,Budget,2023,5,15
33247,Bengaluru,Independent House,4986,2,4,35,9.67,46.27,1.1,3,No,1524075,1,Budget,2025,10,18
6279,Nashik,Apartment,1614,3,3,12,14.31,83.98,3.5,0,Yes,818417,1,Budget,2022,9,19
25412,Nashik,Plot,2603,3,3,6,18.01,14.22,8.8,1,No,1874417,0,Budget,2025,9,30
45857,Pune,Villa,1082,4,1,35,1.09,24.29,2.1,0,Yes,948388,1,Budget,2023,12,9
397,Ahmedabad,Independent House,4142,7,3,36,10.9,18.12,4.0,3,Yes,2886924,0,Budget,2022,1,21
43328,Nashik,Plot,607,1,2,7,17.35,80.25,1.6,0,No,500000,1,Budget,2025,11,22
3095,Mumbai,Villa,2598,2,2,19,16.03,69.79,8.4,2,No,1225974,1,Budget,2022,7,13
31073,Bengaluru,Independent House,4714,3,2,7,16.9,27.83,9.9,1,Yes,2566512,0,Budget,2024,1,14
