property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,price,sold,market_segment,year,month,day
4199,Chennai,Independent House,2705,5,5,3,16.27,54.81,6.6,3,No,2796453.78,0,Budget,2025,8,20
31029,Nashik,Villa,3676,2,2,18,8.94,23.76,3.9,0,No,1057045.59,1,Budget,2024,1,31
18371,Hyderabad,Villa,2493,4,4,10,10.95,78.95,6.2,1,Yes,1575174.84,1,Budget,2022,4,3
23217,Nashik,Apartment,3193,4,4,12,0.62,95.6,6.5,2,No,2710930.26,0,Budget,2024,12,24
42565,Delhi,Apartment,4612,4,2,19,4.2,85.18,5.3,2,No,1460574.14,1,Budget,2025,3,22
37252,Mumbai,Independent House,2561,1,1,9,9.79,55.69,10.0,1,Yes,1077670.76,1,Budget,2023,10,18
10476,Hyderabad,Plot,4567,3,5,27,11.59,42.61,9.2,2,Yes,2588879.82,0,Budget,2023,12,13
11665,Hyderabad,Apartment,1299,2,3,27,16.62,28.3,9.9,0,No,1306181.7,1,Budget,2023,2,28
11508,Nashik,Plot,4574,2,4,9,4.92,5.13,8.1,2,No,2658954.47,0,Budget,2024,7,10
11654,Hyderabad,Villa,569,5,1,34,5.21,32.81,3.9,1,No,2218776.18,0,Budget,2025,5,6
20367,Chennai,Plot,3260,2,5,18,3.34,72.97,2.7,2,No,1206781.81,1,Budget,2022,5,26
19335,Nashik,Plot,3494,2,2,21,15.2,45.34,4.0,0,Yes,797175.99,1,Budget,2024,5,25
15568,Chennai,Apartment,833,7,3,22,13.38,3.07,5.9,2,Yes,2766910.73,0,Budget,2025,11,18
24195,Pune,Villa,3705,3,3,18,12.06,38.89,5.6,0,Yes,1494784.34,1,Budget,2025,5,6
33098,Pune,Independent House,432,7,1,7,7.08,48.53,8.7,1,Yes,2766905.46,0,Budget,2022,1,10
20020,Mumbai,Independent House,418,5,4,3,16.82,29.74,8.3,2,Yes,2740938.5,0,Budget,2022,6,21
28350,Pune,Apartment,1118,3,4,39,9.92,79.08,3.1,3,No,991627.45,1,Budget,2024,2,9
12442,Chennai,Apartment,4436,5,5,23,16.52,54.07,2.6,1,No,2392800.36,0,Budget,2022,4,21
39902,Chennai,Villa,3120,4,5,36,16.5,82.61,1.6,1,Yes,2151987.11,0,Budget,2022,9,9
6008,Chennai,Independent House,4374,6,2,6,4.11,18.26,2.3,2,Yes,2836400.53,0,Budget,2024,9,12
13484,Mumbai,Independent House,1741,1,1,32,16.35,44.44,2.9,0,Yes,583053.07,1,Budget,2024,2,2
22032,Hyderabad,Apartment,2692,5,2,7,13.06,49.32,7.5,0,No,1558381.11,1,Budget,2022,6,11
9644,Pune,Plot,1848,3,4,10,14.38,89.04,6.0,1,No,1450332.9,1,Budget,2022,5,13
24429,Mumbai,Plot,2620,1,1,28,4.4,30.47,5.6,3,No,977747.9,1,Budget,2022,11,17
5980,Ahmedabad,Plot,3437,7,4,13,18.4,78.62,8.0,1,No,3006782.84,0,Budget,2024,7,18
25327,Ahmedabad,Independent House,2353,4,5,33,17.89,80.59,6.7,2,No,1417029.12,1,Budget,2024,4,24
48087,Nashik,Apartment,2881,2,1,13,19.83,6.09,3.8,1,Yes,918257.9,1,Budget,2022,3,22
39265,Nashik,Apartment,3237,6,2,0,9.45,5.81,5.8,2,Yes,2834369.47,0,Budget,2025,5,16
29411,Mumbai,Villa,4735,4,3,31,6.69,48.36,8.0,3,No,2441095.21,0,Budget,2024,1,16
12745,Ahmedabad,Plot,434,1,1,38,4.05,15.88,5.2,2,Yes,835203.26,1,Budget,2025,11,2
33973,Pune,Villa,4013,7,5,19,2.14,91.04,6.6,1,No,3590969.94,0,Budget,2025,4,16
48433,Chennai,Apartment,4620,3,4,4,2.34,19.55,8.0,0,Yes,2810113.17,0,Budget,2022,12,12
17420,Delhi,Independent House,1363,5,5,16,16.17,99.84,5.9,1,Yes,1523560.18,1,Budget,2023,7,20
35087,Nashik,Apartment,1025,5,5,11,16.28,47.62,9.7,2,No,2616143.17,0,Budget,2022,4,28
45897,Delhi,Villa,3990,3,1,10,8.09,33.54,6.0,2,Yes,2206870.76,0,Budget,2024,6,17
32237,Chennai,Villa,2077,5,3,11,7.59,46.96,8.3,0,No,2471136.89,0,Budget,2022,11,21
17248,Pune,Plot,1116,6,2,27,14.99,7.72,5.8,1,Yes,2392246.19,0,Budget,2025,10,14
42050,Mumbai,Villa,4830,2,5,7,19.33,71.44,7.0,0,Yes,1127322.49,1,Budget,2025,2,3
42157,Mumbai,Villa,752,1,2,35,18.57,64.71,8.0,0,No,683031.35,1,Budget,2023,2,17
34361,Pune,Villa,1873,7,5,7,15.25,40.55,6.8,3,No,3146240.44,0,Budget,2022,3,23
39272,Delhi,Independent House,1555,1,4,3,17.37,29.11,2.0,0,No,889348.07,1,Budget,2024,12,20
29420,Hyderabad,Apartment,3363,6,1,2,1.43,35.56,9.8,1,No,3106154.13,0,Budget,2025,4,4
40957,Pune,Independent House,4916,7,5,23,9.91,99.06,5.2,2,No,2937129.82,0,Budget,2025,7,8
14256,Mumbai,Independent House,3085,7,2,32,0.77,42.36,3.2,3,Yes,2694644.78,0,Budget,2024,5,19
30854,Bengaluru,Independent House,653,3,1,19,1.31,46.05,1.4,2,No,1104556.58,1,Budget,2025,11,21
23572,Bengaluru,Plot,1922,5,2,19,2.23,83.39,6.0,3,Yes,2322435.75,0,Budget,2022,8,17
40980,Ahmedabad,Apartment,465,6,3,17,11.64,10.17,7.9,0,No,2851679.21,0,Budget,2024,11,17
6623,Pune,Plot,2813,1,5,2,18.47,34.68,1.6,0,Yes,1022939.79,1,Budget,2022,1,24
35360,Nashik,Plot,871,7,1,16,3.3,20.01,9.0,2,Yes,2968641.52,0,Budget,2024,9,18
11220,Nashik,Plot,4024,7,4,32,4.9,64.81,8.8,2,No,3415879.59,0,Budget,2024,1,9
46055,Ahmedabad,Villa,542,6,1,21,18.23,93.2,1.6,3,Yes,1288304.03,1,Budget,2025,11,2
34270,Delhi,Plot,2814,3,1,13,16.73,25.67,3.2,0,No,1132457.79,1,Budget,2023,5,27
44301,Ahmedabad,Apartment,3567,1,5,12,5.89,70.17,4.3,1,No,1169783.22,1,Budget,2024,6,22
2289,Delhi,Villa,1474,5,1,10,8.13,59.69,5.3,3,Yes,1463482.45,1,Budget,2025,11,21
43594,Pune,Villa,3659,5,4,22,0.19,3.18,2.4,1,Yes,2633666.49,0,Budget,2024,4,23
43230,Chennai,Villa,1086,1,4,29,6.19,25.93,1.4,1,No,736343.06,1,Budget,2024,3,7
2469,Mumbai,Apartment,1060,4,5,11,17.96,75.88,1.5,0,Yes,1193970.8,1,Budget,2025,6,9
1369,Mumbai,Independent House,3155,7,3,13,12.74,55.82,2.7,3,No,2916292.41,0,Budget,2023,3,3
26367,Pune,Apartment,1862,2,2,22,17.27,56.54,4.0,0,Yes,682322.02,1,Budget,2025,9,1
6577,Nashik,Plot,3217,5,1,35,2.03,44.74,5.6,3,Yes,1533537.48,1,Budget,2022,11,27
5593,Chennai,Apartment,2957,5,1,19,13.83,24.26,2.9,0,No,1498155.14,1,Budget,2022,3,30
7493,Delhi,Villa,4164,6,5,3,9.29,5.41,4.6,1,No,3084413.09,0,Budget,2025,8,12
37632,Bengaluru,Plot,3545,1,2,31,5.54,44.53,2.2,1,Yes,721003.11,1,Budget,2025,11,28
26023,Delhi,Plot,4954,7,2,8,19.08,44.11,7.6,1,No,3148602.64,0,Budget,2024,2,12
41246,Bengaluru,Apartment,4611,6,3,23,2.62,9.8,4.2,0,No,2868696.74,0,Budget,2022,10,7
45953,Delhi,Apartment,1006,3,2,19,10.35,32.56,1.9,3,No,1144551.62,1,Budget,2025,1,12
43799,Mumbai,Villa,4219,4,2,33,10.14,62.17,8.0,2,No,2346403.9,0,Budget,2025,8,31
30671,Hyderabad,Villa,2902,1,1,30,6.27,86.87,6.2,3,Yes,818989.07,1,Budget,2025,4,29
32003,Chennai,Villa,1084,1,5,18,3.26,66.72,7.6,1,Yes,1313255.4,1,Budget,2024,12,5
630,Chennai,Apartment,4495,3,4,23,10.99,43.62,7.5,1,No,1469784.45,1,Budget,2023,8,24
1699,Mumbai,Plot,3684,7,2,25,0.91,27.74,1.4,0,Yes,2622954.84,0,Budget,2024,5,4
33165,Pune,Plot,1305,3,3,29,5.16,52.81,2.9,3,No,1186581.12,1,Budget,2024,2,7
25867,Pune,Apartment,4445,6,5,34,5.56,88.28,4.5,1,No,2604346.24,0,Budget,2022,3,9
4962,Mumbai,Independent House,810,1,4,5,9.93,95.92,3.3,3,No,783174.82,1,Budget,2024,3,24
26172,Hyderabad,Plot,4704,4,5,3,18.85,87.93,9.4,2,No,2798670.93,0,Budget,2022,5,14
4922,Nashik,Independent House,4064,6,5,3,15.78,73.62,5.4,3,No,2899289.57,0,Budget,2024,9,4
22505,Delhi,Independent House,3520,4,4,7,6.24,98.99,2.9,3,No,2274850.12,0,Budget,2024,3,12
5020,Ahmedabad,Independent House,1471,3,4,1,12.18,63.04,5.2,2,No,1350383.94,1,Budget,2025,2,8
31088,Chennai,Villa,4664,1,1,18,12.77,36.54,7.5,1,Yes,1196445.75,1,Budget,2023,10,28
27083,Pune,Plot,2780,2,5,12,1.12,65.89,5.8,0,No,2186216.09,0,Budget,2024,7,27
21392,Ahmedabad,Plot,2003,1,1,1,7.62,98.59,8.0,2,No,1065914.03,1,Budget,2024,5,12
15748,Mumbai,Villa,754,6,3,9,2.25,82.6,1.1,0,No,2453325.53,0,Budget,2023,8,12
14755,Bengaluru,Plot,819,2,5,32,18.18,25.39,8.6,0,No,1293103.89,1,Budget,2023,6,10
16206,Mumbai,Villa,2036,4,3,20,17.64,32.83,5.5,3,No,2239486.93,0,Budget,2022,11,15
23069,Ahmedabad,Independent House,1945,4,3,20,11.2,32.91,6.3,2,No,2382387.38,0,Budget,2024,5,26
6987,Ahmedabad,Plot,1515,5,2,17,19.13,62.93,7.7,2,Yes,2244527.0,0,Budget,2022,4,21
3740,Bengaluru,Villa,2667,4,2,2,10.85,74.57,9.0,3,No,2387979.37,0,Budget,2022,9,22
27450,Delhi,Villa,1728,4,5,37,19.02,10.06,1.6,1,Yes,1215984.03,1,Budget,2022,5,10
25332,Hyderabad,Villa,1526,7,3,28,19.44,18.25,4.2,3,Yes,2494377.68,0,Budget,2024,11,18
18479,Delhi,Independent House,1722,5,4,8,7.1,44.35,3.6,1,No,2514514.86,0,Budget,2023,9,24
29713,Mumbai,Independent House,2070,4,5,23,13.19,60.37,4.7,3,Yes,1399524.07,1,Budget,2022,7,30
39836,Ahmedabad,Apartment,4425,2,4,6,19.86,40.2,6.9,2,No,2283701.23,0,Budget,2025,5,23
20698,Chennai,Plot,2327,3,5,17,9.42,89.2,7.4,3,No,2165886.51,0,Budget,2025,8,7
22528,Hyderabad,Apartment,4202,2,4,38,1.2,57.15,6.3,3,Yes,1294269.88,1,Budget,2023,2,13
11342,Ahmedabad,Apartment,2217,1,1,26,16.01,93.98,7.5,1,Yes,840359.35,1,Budget,2023,4,7
27666,Mumbai,Apartment,2214,2,2,23,1.37,55.72,5.0,3,Yes,1082258.1,1,Budget,2022,6,5
38397,Hyderabad,Villa,1805,7,4,35,3.44,57.0,6.3,0,No,2672773.21,0,Budget,2024,6,9
43968,Mumbai,Plot,575,5,5,39,2.76,90.49,8.0,3,Yes,2539347.37,0,Budget,2025,5,29
7829,Bengaluru,Apartment,4838,5,1,1,3.49,57.63,4.5,2,Yes,2588681.87,0,Budget,2022,7,2
25857,Nashik,Independent House,3961,5,4,2,16.1,35.07,2.2,3,Yes,2402100.73,0,Budget,2025,4,27
47412,Delhi,Apartment,3444,6,2,19,17.59,27.45,1.3,0,No,1491073.62,1,Budget,2024,8,31
13114,Mumbai,Plot,3240,4,1,11,14.81,81.06,6.6,3,Yes,2256133.27,0,Budget,2024,12,12
16243,Delhi,Independent House,913,4,2,28,5.33,13.1,6.8,1,No,2229943.89,0,Budget,2024,8,31
31777,Hyderabad,Apartment,4694,7,4,5,5.61,92.34,1.9,1,No,2927451.63,0,Budget,2022,7,4
11722,Nashik,Villa,3323,7,1,3,7.04,1.05,5.3,3,Yes,3034095.65,0,Budget,2022,3,13
12864,Pune,Villa,4090,7,5,27,10.67,5.77,1.3,1,No,2862365.69,0,Budget,2025,3,5
26951,Delhi,Plot,2120,2,5,17,15.89,59.54,9.2,2,Yes,1361869.37,1,Budget,2022,10,6
19455,Mumbai,Independent House,806,7,5,16,13.59,93.13,5.4,2,No,2801603.32,0,Budget,2025,7,21
47398,Mumbai,Apartment,1089,5,4,3,19.47,68.8,5.5,1,No,2308315.99,0,Budget,2022,5,5
36590,Ahmedabad,Apartment,1004,4,2,8,6.29,69.69,1.3,2,No,1227136.72,1,Budget,2023,5,15
39014,Delhi,Plot,4814,3,2,14,11.53,28.05,3.2,3,No,1383061.15,1,Budget,2023,1,15
42582,Nashik,Independent House,2353,7,1,9,12.23,55.83,2.1,3,No,2391808.72,0,Budget,2024,11,22
14661,Ahmedabad,Independent House,1879,3,4,13,10.17,90.74,1.2,1,Yes,988038.19,1,Budget,2024,12,13
6389,Pune,Villa,488,3,5,36,7.56,67.76,3.0,3,Yes,1118149.94,1,Budget,2022,6,1
24285,Pune,Plot,3558,7,1,20,15.17,71.04,7.7,2,No,2711635.58,0,Budget,2022,10,19
48905,Mumbai,Plot,2008,7,3,36,3.65,99.03,9.0,1,Yes,2775562.95,0,Budget,2024,7,3
9497,Delhi,Villa,4301,6,4,37,7.57,41.77,3.9,2,No,2647104.27,0,Budget,2022,10,16
47819,Ahmedabad,Villa,4354,5,1,4,4.99,85.62,3.3,2,Yes,1416786.47,1,Budget,2022,6,27
44224,Ahmedabad,Villa,4687,6,5,33,16.3,93.32,1.1,3,Yes,2401578.22,0,Budget,2023,10,27
20726,Nashik,Independent House,1707,3,2,33,12.59,64.67,4.0,1,No,746992.65,1,Budget,2023,8,8
41219,Hyderabad,Plot,3866,6,1,35,4.24,68.77,7.9,2,Yes,2686630.29,0,Budget,2025,9,9
14203,Delhi,Plot,1745,7,2,13,13.13,91.52,2.3,2,Yes,2427932.3,0,Budget,2024,6,25
46680,Pune,Independent House,1054,6,3,6,12.88,96.17,9.5,0,No,2668914.53,0,Budget,2024,12,4
552,Bengaluru,Villa,473,7,1,38,10.3,76.85,7.2,2,No,2431031.19,0,Budget,2023,8,6
30657,Mumbai,Apartment,3213,3,4,35,9.27,62.36,9.8,2,No,1405071.65,1,Budget,2024,12,9
3671,Bengaluru,Apartment,4999,2,4,26,12.3,22.34,5.4,1,Yes,1177610.19,1,Budget,2022,10,11
16105,Ahmedabad,Villa,2952,7,2,15,15.35,97.32,8.4,1,Yes,2707126.0,0,Budget,2024,5,15
22157,Hyderabad,Independent House,3738,6,2,1,15.58,8.38,7.0,3,No,3141296.27,0,Budget,2022,2,23
1523,Mumbai,Independent House,576,3,5,36,17.39,79.96,5.2,0,No,1082846.38,1,Budget,2023,11,6
18738,Pune,Apartment,1347,1,4,11,11.6,7.61,5.7,2,Yes,1214467.09,1,Budget,2023,3,20
4153,Nashik,Villa,3738,2,2,28,14.59,96.77,2.1,0,No,646227.22,1,Budget,2023,10,19
27524,Delhi,Independent House,3195,6,5,14,0.65,50.53,2.3,1,Yes,3018972.33,0,Budget,2024,12,1
41285,Delhi,Independent House,3412,6,4,25,2.37,10.51,3.9,2,Yes,2841280.93,0,Budget,2024,10,14
33636,Bengaluru,Apartment,1916,6,5,9,11.84,81.71,6.6,0,No,2803796.88,0,Budget,2023,7,30
19171,Hyderabad,Independent House,1425,4,1,36,1.91,54.25,8.3,1,Yes,1278267.17,1,Budget,2025,7,11
33370,Delhi,Apartment,1249,4,4,28,13.5,93.38,4.6,2,Yes,1129986.63,1,Budget,2025,2,1
33589,Ahmedabad,Independent House,3942,5,4,35,5.97,46.82,8.8,0,No,2687756.21,0,Budget,2023,11,26
14615,Mumbai,Apartment,1678,2,3,14,16.77,14.4,3.8,3,No,1083210.0,1,Budget,2022,4,14
26571,Hyderabad,Apartment,4545,5,1,37,11.63,66.52,3.7,1,No,2237030.47,0,Budget,2022,1,23
28567,Delhi,Independent House,1206,5,4,26,9.23,86.65,9.7,1,No,2518288.79,0,Budget,2024,9,28
37453,Delhi,Independent House,4650,2,2,35,19.1,32.54,2.8,0,No,787303.12,1,Budget,2024,10,26
21974,Chennai,Villa,4530,6,3,13,16.23,72.08,6.1,1,No,2650955.2,0,Budget,2023,4,15
42121,Ahmedabad,Villa,977,2,2,7,15.37,59.82,5.5,0,No,901673.12,1,Budget,2023,1,30
44634,Delhi,Villa,3111,6,4,10,6.82,2.78,1.8,2,Yes,2934973.89,0,Budget,2025,4,18
16328,Mumbai,Villa,3099,1,4,14,4.82,48.41,4.5,2,No,1262722.07,1,Budget,2022,8,13
1200,Delhi,Independent House,3294,1,2,30,14.86,98.67,2.8,1,No,567906.35,1,Budget,2024,1,10
2865,Pune,Apartment,950,3,3,25,3.24,70.1,1.5,2,No,1096055.0,1,Budget,2022,9,27
44554,Mumbai,Plot,4865,6,1,37,18.0,6.21,2.1,2,No,1468331.27,1,Budget,2022,11,13
917,Pune,Independent House,4679,7,4,33,18.9,74.95,7.2,0,Yes,2753584.45,0,Budget,2023,6,18
11502,Nashik,Villa,4373,6,2,34,7.24,94.92,4.1,0,No,2326077.74,0,Budget,2024,3,16
29996,Pune,Villa,2847,3,4,34,4.18,55.71,4.4,1,Yes,2121902.29,0,Budget,2024,7,27
28629,Ahmedabad,Independent House,1106,2,1,2,11.22,72.38,8.9,1,No,1155107.59,1,Budget,2023,10,11
23208,Nashik,Independent House,4530,7,5,3,12.94,45.47,1.5,2,Yes,3116099.34,0,Budget,2022,8,6
25805,Chennai,Apartment,2271,6,3,39,16.62,44.59,6.7,2,Yes,2512859.02,0,Budget,2022,4,27
48833,Mumbai,Plot,4093,3,1,14,12.95,9.45,5.5,2,Yes,2258271.65,0,Budget,2024,9,7
25934,Chennai,Plot,4764,4,3,33,2.85,89.02,5.1,2,No,2367058.78,0,Budget,2022,12,20
29779,Chennai,Villa,2721,2,1,24,14.42,85.54,1.4,0,Yes,616987.03,1,Budget,2023,8,29
26757,Delhi,Plot,4330,5,3,21,3.6,70.84,7.2,1,Yes,2420590.77,0,Budget,2023,8,12
13946,Hyderabad,Independent House,4281,2,1,9,4.93,62.87,6.2,3,No,2274984.59,0,Budget,2023,7,20
17699,Delhi,Apartment,4427,2,2,7,14.5,18.49,9.0,3,Yes,1463844.36,1,Budget,2025,8,2
42320,Mumbai,Villa,3871,4,4,20,1.03,30.53,8.2,3,Yes,2763510.74,0,Budget,2024,9,8
34695,Mumbai,Independent House,3847,5,3,6,14.95,71.34,9.5,2,Yes,2589775.76,0,Budget,2023,10,6
36951,Chennai,Plot,3541,4,2,11,19.93,70.88,6.9,1,Yes,1359037.87,1,Budget,2024,5,14
14729,Mumbai,Plot,1107,6,1,11,2.8,43.24,4.3,3,No,2488474.3,0,Budget,2022,10,18
21256,Hyderabad,Apartment,3880,6,5,0,15.06,28.27,5.0,1,No,2907776.13,0,Budget,2025,4,12
40783,Hyderabad,Independent House,455,5,2,38,9.46,32.49,5.7,2,No,2321760.03,0,Budget,2024,10,15
16700,Delhi,Independent House,2086,2,3,35,18.54,21.27,8.0,2,Yes,2201514.16,0,Budget,2022,8,22
47770,Delhi,Plot,3013,3,2,13,12.99,87.88,7.3,1,No,1312380.97,1,Budget,2022,12,4
7053,Nashik,Apartment,647,7,3,16,9.5,62.72,7.8,0,Yes,2721852.24,0,Budget,2022,2,14
37559,Chennai,Independent House,2548,6,2,37,3.11,56.16,3.8,3,Yes,1480927.19,1,Budget,2025,1,26
29472,Delhi,Apartment,3587,4,4,9,9.11,91.89,1.5,3,No,1353913.77,1,Budget,2023,5,30
45926,Nashik,Independent House,3594,4,3,33,13.77,42.52,1.3,3,Yes,1189673.7,1,Budget,2024,10,11
25825,Pune,Villa,2039,4,3,23,17.44,54.72,6.7,0,No,1427142.55,1,Budget,2025,3,25
5736,Nashik,Independent House,3764,5,2,38,1.22,38.32,6.5,2,Yes,2396141.07,0,Budget,2022,10,3
9130,Ahmedabad,Villa,1296,7,2,5,16.05,5.39,5.1,3,Yes,2650591.25,0,Budget,2024,8,27
12264,Delhi,Plot,1771,1,4,36,19.04,78.39,2.1,2,No,712731.71,1,Budget,2022,10,7
31518,Hyderabad,Independent House,4331,1,1,16,3.59,24.8,3.9,3,Yes,1108767.15,1,Budget,2022,11,6
2853,Nashik,Apartment,1879,4,4,17,17.68,48.58,4.3,3,Yes,1447998.42,1,Budget,2025,7,26
18419,Bengaluru,Villa,3989,4,4,24,18.17,75.71,3.1,3,Yes,1396793.0,1,Budget,2023,9,26
32162,Bengaluru,Plot,630,6,4,23,16.37,94.15,2.1,3,Yes,2385191.71,0,Budget,2024,5,10
36087,Ahmedabad,Independent House,1486,5,5,16,9.49,14.66,4.5,2,No,2450930.05,0,Budget,2025,6,23
25004,Bengaluru,Plot,4370,2,3,3,14.65,62.55,7.0,2,No,1356600.66,1,Budget,2024,7,3
29793,Pune,Apartment,1521,7,1,36,19.32,50.15,9.8,3,No,2659682.33,0,Budget,2023,11,15
4302,Hyderabad,Plot,4879,2,1,11,14.38,90.09,3.2,1,No,901897.43,1,Budget,2023,2,14
36794,Chennai,Apartment,548,5,1,36,11.89,12.88,8.2,3,No,2448912.22,0,Budget,2023,11,16
12204,Chennai,Villa,4047,7,4,26,3.79,39.46,9.6,0,No,3250810.96,0,Budget,2023,7,25
3994,Delhi,Apartment,1448,2,3,28,19.15,85.04,4.4,1,No,646526.85,1,Budget,2022,3,26
24142,Delhi,Apartment,1551,4,3,28,8.22,3.23,1.1,3,No,2223268.38,0,Budget,2024,1,2
24691,Ahmedabad,Independent House,771,6,5,34,18.67,37.5,5.3,2,No,2378182.85,0,Budget,2024,8,10
34896,Chennai,Villa,2111,4,2,11,5.8,38.12,8.4,2,No,2544674.35,0,Budget,2025,12,7
34593,Bengaluru,Villa,4367,7,3,20,1.34,64.78,7.0,0,No,2803912.49,0,Budget,2023,7,8
9529,Mumbai,Independent House,3479,6,5,25,1.79,2.14,5.6,2,No,3070096.88,0,Budget,2023,1,22
4223,Mumbai,Independent House,2630,6,3,0,1.66,51.69,5.7,1,No,3078498.42,0,Budget,2022,9,25
40737,Bengaluru,Independent House,2205,6,5,5,18.94,42.51,5.0,1,No,2808520.57,0,Budget,2022,12,16
27800,Mumbai,Apartment,2899,4,1,27,4.66,44.46,9.5,3,No,2444893.05,0,Budget,2022,3,24
39688,Bengaluru,Plot,4430,2,5,37,13.1,92.34,6.5,0,No,895183.26,1,Budget,2023,6,25
36393,Mumbai,Plot,3509,4,4,10,16.77,70.62,4.7,2,Yes,2342745.13,0,Budget,2022,1,8
49336,Pune,Independent House,4305,5,3,7,11.03,6.63,9.3,0,Yes,2972069.9,0,Budget,2024,5,17
36401,Bengaluru,Villa,4252,5,1,21,2.6,67.45,8.6,1,No,2503036.34,0,Budget,2023,4,4
13835,Nashik,Villa,3167,6,5,11,4.57,15.78,5.2,1,Yes,3104361.48,0,Budget,2024,6,6
17457,Ahmedabad,Villa,4065,6,2,37,9.87,61.25,2.4,2,Yes,1539090.41,1,Budget,2022,3,24
13875,Delhi,Plot,1293,7,5,27,12.64,40.8,3.2,3,No,2640316.87,0,Budget,2022,10,25
38526,Ahmedabad,Independent House,1804,2,5,35,7.89,74.19,8.7,1,No,2242994.84,0,Budget,2022,12,19
47865,Mumbai,Villa,3558,3,3,21,5.65,8.05,4.7,1,No,1435926.64,1,Budget,2022,7,7
21457,Chennai,Plot,3031,3,1,9,14.42,39.22,1.7,1,Yes,2118223.8,0,Budget,2025,8,7
29627,Pune,Villa,3415,6,4,22,9.82,42.36,7.0,2,No,2953249.27,0,Budget,2023,4,8
33566,Pune,Plot,4157,3,5,20,17.75,28.16,3.9,1,No,2252542.31,0,Budget,2024,12,22
42199,Bengaluru,Apartment,3847,3,2,16,18.87,88.87,6.9,2,Yes,1408549.65,1,Budget,2024,1,14
46448,Nashik,Villa,1821,4,5,13,17.41,90.78,4.6,2,No,1286040.41,1,Budget,2023,5,12
44020,Bengaluru,Villa,4345,4,3,2,3.25,87.5,1.5,3,No,2249793.61,0,Budget,2023,11,4
30648,Nashik,Apartment,2013,6,2,29,0.1,17.49,2.7,0,Yes,2411718.76,0,Budget,2022,4,15
11993,Pune,Villa,4343,2,2,7,17.15,21.83,2.7,2,Yes,1148624.79,1,Budget,2024,7,13
35015,Bengaluru,Villa,1780,5,2,35,6.46,24.43,7.7,0,No,1555027.43,1,Budget,2023,8,31
15145,Hyderabad,Plot,2532,4,2,32,12.11,26.15,7.4,3,Yes,1388823.38,1,Budget,2022,4,14
4934,Ahmedabad,Villa,2156,1,2,32,14.71,78.53,5.7,0,No,607600.4,1,Budget,2023,2,26
35619,Hyderabad,Villa,912,7,4,29,11.79,69.41,7.1,3,Yes,2776260.41,0,Budget,2023,11,22
11497,Nashik,Villa,3479,6,2,36,17.98,52.87,1.5,1,Yes,1317931.4,1,Budget,2023,7,29
42412,Nashik,Villa,2418,2,2,22,12.82,73.53,8.8,2,Yes,2074188.43,0,Budget,2025,3,25
8467,Delhi,Villa,3170,5,2,9,16.03,33.5,8.1,3,No,2569539.55,0,Budget,2024,10,10
16423,Ahmedabad,Independent House,4275,4,2,35,9.85,92.59,3.5,0,Yes,1160698.84,1,Budget,2025,6,19
23176,Delhi,Plot,3134,6,5,39,19.21,36.49,8.5,3,No,3166137.05,0,Budget,2025,12,8
1993,Nashik,Plot,2908,4,2,21,11.93,43.04,3.3,1,No,1287049.97,1,Budget,2025,3,30
4395,Bengaluru,Independent House,4636,5,3,37,12.96,44.34,1.0,3,No,1379114.46,1,Budget,2023,5,25
19410,Hyderabad,Independent House,2530,7,4,28,18.4,96.22,8.2,0,Yes,2726389.43,0,Budget,2022,3,29
47938,Bengaluru,Independent House,2678,1,5,19,8.08,46.56,1.6,0,Yes,963025.48,1,Budget,2023,5,12
25055,Hyderabad,Villa,4841,6,5,30,8.67,66.89,9.1,3,No,3289382.94,0,Budget,2025,11,20
15152,Bengaluru,Plot,3813,6,1,4,11.18,88.33,7.6,1,No,2671745.05,0,Budget,2023,7,18
4417,Nashik,Villa,2636,5,5,17,6.36,80.81,9.3,2,No,2946612.1,0,Budget,2023,7,28
20991,Chennai,Independent House,402,7,1,16,4.13,9.81,5.2,3,Yes,2824741.73,0,Budget,2025,3,28
47824,Nashik,Villa,2829,2,2,9,2.15,54.96,4.0,1,Yes,2093648.44,0,Budget,2022,1,27
22212,Delhi,Apartment,1566,7,3,15,15.06,98.31,7.2,1,No,2584183.11,0,Budget,2025,11,26
24976,Pune,Independent House,4029,5,5,21,15.59,57.47,4.0,0,Yes,1552573.02,1,Budget,2025,9,6
30781,Mumbai,Independent House,1866,1,3,14,4.0,84.96,6.0,2,No,2076719.89,0,Budget,2023,11,27
16490,Chennai,Independent House,1166,2,4,26,18.69,99.93,6.7,3,No,1066734.87,1,Budget,2022,7,12
12584,Pune,Plot,1036,2,3,8,3.83,65.75,10.0,1,No,1353501.93,1,Budget,2025,2,1
9612,Hyderabad,Independent House,995,6,1,18,1.12,37.5,5.5,0,Yes,2566431.12,0,Budget,2025,2,13
42937,Bengaluru,Independent House,2896,6,2,17,10.98,5.92,4.9,2,No,2587064.11,0,Budget,2025,7,30
16394,Delhi,Plot,1779,5,2,4,9.32,78.97,1.7,2,No,2243140.41,0,Budget,2022,6,24
37978,Chennai,Plot,3165,1,1,9,19.22,24.56,9.5,2,Yes,1146490.93,1,Budget,2022,10,13
48910,Mumbai,Apartment,819,4,1,35,7.83,47.34,7.9,2,No,1228267.99,1,Budget,2022,2,22
